mcc,mnc,dial_no,apn,user,password,carrier,authtype,protocol,roaming_protocol,type
502,16, ,digimms,mms,mms,Digi MMS, , , ,mms
502,16, ,diginet,digi,digi,Digi, , , ,"default,supl"
502,18, ,my3g, , ,U Mobile Internet, , , ,"default,supl"
502,18, ,my3g, , ,U Mobile MMS, , , ,mms
502,18, ,my3g, , ,U Mobile Internet, , , ,"default,supl"
502,18, ,my3g, , ,U Mobile MMS, , , ,mms
502,19, ,celcom3g, , ,celcom, , , ,"default,supl"
502,19, ,celcom3G, , ,celcom MMS, , , ,mms
502,19, ,celcom3g, , ,Celcom 3G Internet, , , ,"default,supl"
502,19, ,celcom3g, , ,Celcom 3G MMS, , , ,mms
502,19, ,celcom.net.my, , ,Celcom 2G Internet, , , ,"default,supl"
502,19, ,mms.celcom.net.my, , ,Celcom 2G MMS, , , ,mms
505,1, ,telstra.wap, , ,Telstra Internet, , , ,"default,supl"
505,1, ,telstra.internet, , ,Telstra Broadband, , , ,dun
505,1, ,telstra.mms, , ,Telstra MMS, , , ,mms
505,1, ,Telstra.mms, , ,Telstra MMS, , , ,mms
505,1, ,Telstra.wap, , ,Telstra Internet, , , ,"default,supl"
505,1, ,telstra.internet, , ,Telstra w/ Portal, , , ,"default,supl,mms"
505,1, ,telstra.pcpack, ,telstra,Telstra 3G Pay by Time, , , ,"default,supl,mms"
505,2, ,preconnect, , ,Optus Preconnect, , , ,"default,supl"
505,2, ,yesinternet, , ,Optus Yesinternet, , , ,"default,supl"
505,2, ,connectcap, , ,Optus ConnectCap, , , ,"default,supl"
505,2, ,connect, , ,Optus Connect, , , ,"default,supl"
505,2, ,yesbusiness, , ,Optus Business Mobile Broadband, , , ,"default,supl"
505,2, ,mms, , ,Optus MMS, , , ,mms
505,2, ,yesinternet, , ,Optus Streaming, , , ,"default,supl"
505,2, ,exetel1, , ,Exetel, , , ,"default,supl"
505,2, ,internet, , ,Optus, , , ,"default,supl"
505,2, ,mms,*,*,Optus MMS, , , ,mms
505,2, ,virgininternet,*,*,Virgin AU, , , ,"default,supl"
505,2, ,virginmms,*,*,Virgin AU MMS, , , ,mms
505,2, ,yesinternet,*,*,Optus Internet, , , ,"default,supl"
505,2, ,splns357, , ,Apex Telecom, , , ,"default,supl"
505,2, ,mms, , ,Boost MMS,3, , ,mms
505,2, ,yesinternet, , ,Boost Mobile,3, , ,"default,supl"
505,3, ,live.vodafone.com, , ,Vodafone Live!, , , ,"default,supl"
505,3, ,live.vodafone.com, , ,Vodafone PXT, , , ,mms
505,3, ,live.vodafone.com,*,*,Vodafone AU, , , ,"mms,default,supl"
505,6, ,3services, , ,3 AU, , , ,"default,supl,mms"
505,7, ,live.vodafone.com, , ,VF AU PXT, , , ,mms
505,7, ,vfinternet.au, , ,VF Internet, , , ,"default,supl"
505,11, ,Telstra.mms, , ,Telstra MMS, , , ,mms
505,11, ,Telstra.wap, , ,Telstra Internet, , , ,"default,supl"
505,12, ,3netaccess, , ,3Internet, , , ,"default,supl"
505,12, ,3services, , ,3, , , ,"default,supl,mms"
505,19, ,data.lycamobile.com.au,lmau,plus,Lycamobile AU, , , ,"default,supl"
505,71, ,Telstra.mms, , ,Telstra MMS, , , ,mms
505,71, ,Telstra.wap, , ,Telstra Internet, , , ,"default,supl"
505,72, ,Telstra.mms, , ,Telstra MMS, , , ,mms
505,72, ,Telstra.wap, , ,Telstra Internet, , , ,"default,supl"
505,72, ,Telstra.wap, , ,Telstra Internet, , , ,"default,supl"
505,88, ,live.vodafone.com, , ,VF AU PXT, , , ,mms
505,88, ,vfinternet.au, , ,VF Internet, , , ,"default,supl"
505,90, ,internet, , ,Optus Internet, , , ,"default,supl"
505,90, ,mms, , ,Optus MMS, , , ,mms
510,1, ,indosatgprs,indosat,indosat,Indosat 3G,1, , ,"default,supl"
510,1, ,indosat3g,indosat,indosat,Indosat 3.5G,1, , ,"default,supl"
510,1, ,indosatmms,indosat,indosat,Indosat MMS,1, , ,mms
510,1, ,indosatgprs,indosat,indosat,Indosat GPRS, , , ,"default,supl"
510,1, ,indosatmms,indosat,indosat,Indosat MMS, , , ,mms
510,8, ,axis,axis,123456,AXIS internet,1, , ,"default,supl"
510,8, ,axismms,axis,123456,AXIS MMS,1, , ,mms
510,8, ,AXIS,axis,123456,AXIS, , , ,"default,supl"
510,8, ,AXISmms,axis,123456,AXIS MMS, , , ,mms
510,9, ,Smartfren4G,smartfren,smartfren,Smartfren4G,3,IPV4V6, ,"default,supl"
510,9, ,smartfren,smartfren,smartfren,Smartfren MMS,3,IPV4V6, ,mms
510,8, ,AXIS,axis,123456,AXIS, , , ,"default,supl"
510,8, ,AXISmms,axis,123456,AXIS MMS, , , ,mms
510,10, ,internet,wap,wap123,TSEL BROADBAND,1, , ,"default,supl"
510,10, ,flash,wap,wap123,TSEL TIMEBASED,1, , ,"default,supl"
510,10, ,mms,wap,wap123,TSEL MMS,1, , ,mms
510,10, ,internet, , ,Telkomsel, , , ,"default,supl"
510,10, ,mms,wap,wap123,Telkomsel MMS, , , ,mms
510,11, ,xlunlimited, , ,XL Unlimited, , , ,"default,supl"
510,11, ,www.xlgprs.net,xlgprs,proxl,XL-GPRS, , , ,"default,supl"
510,11, ,www.xlmms.net,xlgprs,proxl,XL-MMS, , , ,mms
510,11, ,internet, , ,XL-INTERNET, , , ,"default,supl"
510,11, ,www.xlmms.net,xlgprs,proxl,XL-MMS, , , ,mms
510,21, ,indosatmms,indosat,indosat,IM3 MMS, , , ,mms
510,21, ,www.indosat-m3.net,gprs,im3,IM3 Internet, , , ,"default,supl"
510,28, ,Smartfren4G,smartfren,smartfren,Smartfren4G,3,IPV4V6, ,"default,supl"
510,28, ,smartfren,smartfren,smartfren,Smartfren MMS,3,IPV4V6, ,mms
510,89, ,3gprs,3gprs,3gprs,3 GPRS,1, , ,"default,supl"
510,89, ,3data,3data,3data,3 Unlimited,1, , ,"default,supl"
510,89, ,3mms,3mms,3mms,3mms,2, , ,mms
510,89, ,3gprs,3gprs,3gprs,3 ID, , , ,"default,supl"
510,89, ,3data,3data,3data,3 ID INTERNET, , , ,"default,supl"
510,89, ,3mms,3mms,3mms,3 ID MMS, , , ,mms
515,2, ,http.globe.com.ph, , ,myGlobe Prepaid, , , ,"default,supl"
515,2, ,internet.globe.com.ph, , ,myGlobe Postpaid, , , ,"default,supl"
515,2, ,www.globe.com.ph, , ,myGlobe Connect, , , ,"default,supl"
515,2, ,real.globe.com.ph, , ,MyGlobe Stream, , , ,"default,supl"
515,2, ,mms.globe.com.ph, , ,myGlobe MMS, , , ,mms
515,3, ,Smart1, , ,Smart GPRS, , , ,"default,supl"
515,3, ,internet, , ,Smart Internet, , , ,"default,supl"
515,3, ,mms, , ,Smart MMS, , , ,mms
515,5, ,minternet, , ,Sun Internet, , , ,"default,supl"
515,5, ,minternet, , ,Sun Streaming, , , ,"default,supl"
515,5, ,wap, , ,SUN WAP GPRS, , , ,"default,supl"
515,5, ,fbband, , ,SUN SBW, , , ,"default,supl"
515,5, ,mms, , ,SUN MMS, , , ,mms
520,0, ,internet,TRUE,TRUE,TrueMove-H, , , ,"default,supl"
520,0, ,hmms,TRUE,TRUE,TrueMove-H MMS, , , ,mms
520,1, ,internet, , ,AIS GPRS Internet, , , ,"default,supl"
520,1, ,multimedia, , ,AIS MMS, , , ,mms
520,3, ,internet, , ,AIS Internet, , , ,"default,supl"
520,3, ,mms, , ,AIS MMS, , , ,mms
520,5, ,mms, , ,DTAC MMS, , , ,mms
520,5, ,www.dtac.co.th, , ,DTAC GPRS WEB, , , ,"default,supl"
520,15, ,internet, , ,TOT 3G, , , ,"default,supl"
520,15, ,mms, , ,TOT 3G MMS, , , ,mms
520,18, ,mms, , ,DTAC MMS, , , ,mms
520,18, ,www.dtac.co.th, , ,DTAC GPRS WEB, , , ,"default,supl"
520,99, ,internet,TRUE,TRUE,TRUE, , , ,"default,supl"
520,99, ,mms,TRUE,TRUE,True MMS, , , ,mms
525,1, ,e-ideas, , ,SingTel, , , ,"default,supl"
525,1, ,e-ideas, , ,IDEAS, , , ,"default,supl,mms"
525,1, ,e-ideas,65IDEAS,65ideas,IDEAS MMS, , , ,mms
525,2, ,e-ideas, , ,SingTel, , , ,"default,supl"
525,2, ,e-ideas,65IDEAS,65ideas,SingTel MMS, , , ,mms
525,3, ,sunsurf, , ,M1, , , ,"default,supl"
525,3, ,miworld,65,user123,M1 MMS, , , ,mms
525,3, ,Miworld, , ,M1 MMS, , , ,mms
525,3, ,miworld,65,user123,MiWorld WAP (GPRS), , , ,"default,supl"
525,3, ,miworld,65,user123,M1 MMS,1, , ,mms
525,3, ,sunsurf, , ,M1, , , ,"default,supl"
525,3, ,sunsurf, , ,Sunsurf Internet, , , ,"default,supl"
525,5, ,internet, , ,StarHub, , , ,"default,supl"
525,5, ,shmms, , ,Gee! MMS, , , ,mms
525,5, ,shwap,star,hub,Gee! (GPRS), , , ,"default,supl"
525,5, ,shwapint, , ,StarHub, , , ,"default,supl"
528,2, ,bmobilemms, , ,B-Mobile MMS, , , ,mms
528,2, ,bmobilewap, , ,B-Mobile, , , ,"default,supl"
528,11, ,dst.internet,internet,internet,DSTCom, , , ,"default,supl"
528,11, ,dst.mms,mms,mms,DSTCom MMS, , , ,mms
530,1, ,www.vodafone.net.nz, , ,Vodafone NZ, , , ,"default,supl"
530,1, ,live.vodafone.com, , ,Vodafone NZ-MMS, , , ,mms
530,1, ,live.vodafone.com, , ,Vodafone NZ MMS, , , ,mms
530,1, ,www.vodafone.net.nz, , ,Vodafone NZ, , , ,"default,supl"
530,2, ,internet.telecom.co.nz, , ,Telecom NZ, , , ,"default,supl"
530,2, ,live.vodafone.com, , ,VFNZ PXT, , , ,mms
530,2, ,wap.telecom.co.nz, , ,Telecom NZ MMS, , , ,mms
530,2, ,www.vodafone.net.nz, , ,VFNZ Internet, , , ,"default,supl"
530,3, ,internet.telecom.co.nz, , ,Telecom NZ, , , ,"default,supl"
530,3, ,wap.telecom.co.nz, , ,Telecom NZ MMS, , , ,mms
530,5, ,wap.telecom.co.nz, , ,TelecomDefault, , , ,"default,supl"
530,5, ,wap.telecom.co.nz, , ,TelecomMMS, , , ,mms
530,5, ,internet.telecom.co.nz, , ,XT Mobile, , , ,"default,supl"
530,5, ,wap.telecom.co.nz, , ,XT Mobile MMS, , , ,mms
530,24, ,internet, , ,2degrees Internet, , , ,"default,supl"
530,24, ,mms, , ,2degrees MMS, , , ,mms
530,24, ,2degrees, , ,2 degrees mobile, , , ,"default,supl,mms"
537,3, ,internet.digicelpng.com, , ,Digicel Web, , , ,"default,supl"
537,3, ,wap.digicelpng.com, , ,Digicel MMS, , , ,mms
539,88, ,web.digicelpacific.com, , ,Digicel Web, , , ,"default,supl"
539,88, ,wap.digicelpacific.com, , ,Digicel MMS, , , ,mms
541,5, ,web.digicelpacific.com, , ,Digicel Web, , , ,"default,supl"
541,5, ,wap.digicelpacific.com, , ,Digicel MMS, , , ,mms
542,1, ,live.vodafone.com.fj, , ,vodafone fj,3, , ,*
542,1, ,live.vodafone.com.fj, , ,Vodafone FJ MMS, , , ,mms
542,1, ,vfinternet.fj, , ,Vodafone FJ, , , ,"default,supl"
542,2, ,web.digicelpacific.com, , ,Digicel Web, , , ,"default,supl"
542,2, ,wap.digicelpacific.com, , ,Digicel MMS, , , ,mms
542,2, ,wap.digicelpacific.com, , ,Digicel FJ MMS, , , ,mms
542,2, ,web.digicelpacific.com, , ,Digicel FJ, , , ,"default,supl"
546,1, ,wap,Wap,Wap123,Wap OPT KNC, , , ,"default,supl"
546,1, ,internet,internet, ,Internet OPT KNC, , , ,"default,supl"
546,1, ,3g,3g, ,3g OPT KNC, , , ,"default,supl"
546,1, ,mms,mms,mms123,Mms OPT KNC, , , ,mms
549,0, ,web.digicelsamoa.ws, , ,Digicel Web, , , ,"default,supl"
549,0, ,wap.digicelpacific.ws, , ,Digicel MMS, , , ,mms
602,1, ,mobinilweb, , ,Mobinil,2, , ,"default,supl"
602,1, ,mobinilmms, , ,mobinilmms,2, , ,mms
602,2, ,wap.Vodafone.com.eg,wap,wap,Vodafone live!,1, , ,"default,supl"
602,2, ,internet.vodafone.net,internet,internet,Vodafone GPRS Internet,3, , ,"default,supl"
602,2, ,mms.vodafone.com.eg,mms,mms,Vodafone MMS,1, , ,mms
602,2, ,internet.vodafone.net,internet,internet,Vodafone EG, , , ,"default,supl"
602,2, ,mms.vodafone.com.eg,mms,mms,Vodafone EG MMS, , , ,mms
602,3, ,etisalat, , ,Etisalat WAP,1, , ,*
602,3, ,etisalat, , ,Etisalat MMS, , , ,mms
602,3, ,Etisalat, , ,Etisalat internet, , , ,"default,supl,mms"
602,12, ,internet.vodafone.net,internet,internet,Vodafone GPRS Internet,2, , ,"default,supl"
603,1, ,internet,internet,internet,Mobilis, , , ,"default,supl"
603,1, ,mms,mms,mms,Mobilis MMS, , , ,mms
603,2, ,djezzy.internet, , ,Djezzy, , , ,"default,supl,mms"
603,2, ,djezzy.mms, , ,Djezzy MMS, , , ,mms
603,3, ,internet,nedjma,nedjma,Nedjma, , , ,"default,supl"
603,3, ,nedjmaMMS,mms,mms,Nedjma MMS, , , ,mms
604,0, ,wap.meditel.ma,MEDIWAP,MEDIWAP,Im?dia,1, , ,"default,supl"
604,0, ,internet1.meditel.ma,MEDINET,MEDINET,Meditel Internet,1, , ,"default,supl"
604,0, ,mms.meditel.ma,MEDIMMS,MEDIMMS,Meditel MMS,1, , ,mms
604,1, ,wap.iamgprs.ma, , ,Mobile Zone,1, , ,"default,supl"
604,1, ,www.iamgprs1.ma, , ,Mobile Internet,1, , ,"default,supl"
604,1, ,Mmsiam, , ,MMS IAM, , , ,mms
604,1, ,wap.iamgprs.ma, , ,Mobile TV, , , ,"default,supl"
604,1, ,www.iamgprs1.ma, , ,IAM, , , ,"default,supl"
604,1, ,mmsiam, , ,IAM MMS, , , ,"default,supl,mms"
605,1, ,weborange, , ,weborange, , , ,"default,supl"
605,1, ,mms.otun, , ,MMS Orange, , , ,mms
605,1, ,keypro, , ,Orange TN, , , ,"default,supl"
605,1, ,weborange, , ,weborange, , , ,"default,supl"
605,1, ,mms.otun, , ,Orange MMS, , , ,mms
605,2, ,mms.tn, , ,Tunisia Telecom MMS, , , ,mms
605,2, ,wap.tn,wap@tt1,wap,Tunisia Telecom WAP, , , ,"default,supl"
605,2, ,gprs.tn,mobinet,mobinet,Tunisia Telecom Internet, , , ,"default,supl"
605,2, ,internet.tn, , ,Tunisie T?l?com TN, , , ,"default,supl"
605,3, ,mms.tunisiana.com,mms,mms,Tunisiana MMS, , , ,mms
605,3, ,internet.tunisiana.com,internet,internet,Tunisiana Wap, , , ,"default,supl"
605,3, ,internet.ooredoo.tn, , ,Ooredoo TN, , , ,"default,supl"
606,0, ,mms, , ,Libyana MMS, , , ,mms
606,0, ,wap, , ,Libyana, , , ,"default,supl"
606,1, ,almadar.mms, , ,Al-Madar MMS, , , ,mms
606,1, ,almadar.net, , ,Al-Madar, , , ,"default,supl"
607,2, ,africellnet, , ,Africell Gambia, , , ,"default,supl"
608,1, ,wap,wap,wap,Orange WAP, , , ,"default,supl"
608,1, ,mms,mms,mms,Orange MMS, , , ,mms
608,1, ,internet, , ,Orange GPRS, , , ,"default,supl"
608,1, ,mms,mms,mms,Orange MMS SN, , , ,mms
608,1, ,wap,wap,wap,Orange Wap SN, , , ,"default,supl"
608,1, ,internet,internet,internet,Orange Web SN, , , ,"default,supl"
610,2, ,wap,wap,wap,Orange Wap, , , ,"default,supl"
610,2, ,mms,mms,mms,Orange MMS, , , ,mms
610,2, ,internet,internet,internet,Orange ML, , , ,"default,supl"
610,2, ,mms,mms,mms,Orange ML MMS, , , ,mms
610,2, ,wap,wap,wap,Orange Wap ML, , , ,"default,supl"
612,3, ,orangeciwap,wap,wap,OWORLD, , , ,"default,supl"
612,3, ,orangecimms,mms,mms,Omms, , , ,mms
612,3, ,orangecimms,mms,mms,Omms CI, , , ,mms
612,3, ,orangeciwap,wap,wap,OWORLD CI, , , ,"default,supl"
612,5, ,mms.mtn.ci, , ,MTN CI MMS, , , ,mms
612,5, ,web.mtn.ci, , ,MTN CI, , , ,"default,supl"
614,4, ,orange.mms,orange,orange,Orange MMS, , , ,mms
614,4, ,orange.ne, , ,Orange Internet, , , ,"default,supl"
617,1, ,Orangeworld, , ,Orange World, , , ,"default,supl"
617,1, ,orangemms,mmsc,mmsc,Orange MMS, , , ,mms
617,1, ,orange, , ,Orange Internet, , , ,"default,supl"
619,3, ,africellnet, , ,Africell Sierra Leone, , , ,"default,supl"
620,1, ,MMS, , ,MTN MMS, , , ,mms
620,1, ,WAP, , ,MTN INTERNET, , , ,"default,supl"
620,2, ,browse, , ,internet, , , ,"default,supl"
620,2, ,MMS, , ,MMS, , , ,mms
620,3, ,wap.tigo.com.gh, , ,Tigo MMS, , , ,mms
620,3, ,web.tigo.com.gh, , ,Tigo WEB1, , , ,"default,supl"
620,3, ,tigo.3G, , ,Tigo WEB2, , , ,"default,supl"
620,3, ,wap.tigo.com.gh, , ,Tigo WAP, , , ,"default,supl"
620,6, ,wap, , ,Zain WAP, , , ,"default,supl"
620,6, ,MMS, , ,Zain MMS, , , ,mms
621,20, ,internet.ng.zain.com, , ,Zain NG, , , ,"default,supl"
621,25, ,#777,wap@wap.com,wap,Visafone,3, , ,"default,supl"
621,25, ,#777, , ,APTWAP,3, , ,"default,supl"
621,30, ,web.gprs.mtnnigeria.net,web,web,MTN NG, , , ,"default,supl"
621,30, ,web.gprs.mtnnigeria.net,web,web,MTN NG MMS, , , ,mms
621,50, ,gloflat,flat,flat,Glo Mobile Internet, , , ,"default,supl"
621,50, ,glosecure, , ,Glo PAYU, , , ,"default,supl"
621,50, ,glomms,mms,mms,Glo MMS, , , ,mms
621,50, ,glo3gvideo, , ,Glo, , , ,"default,supl"
621,60, ,etisalat, , ,Etisalat Internet,3, , ,*
621,60, ,etisalat, , ,Etisalat NG, , , ,"default,supl"
621,60, ,etisalat, , ,Etisalat NG MMS, , , ,mms
624,1, ,INTERNET,guest,guest,MTN CM, , , ,"default,supl"
624,2, ,orangecmgprs,orange,orange,Orange CM WAP, , , ,"default,supl"
624,2, ,orangecmgprs,orange,orange,Orange CM MMS, , , ,mms
624,2, ,orangecmgprs,orange,orange,Orange CM, , , ,"default,mms"
627,1, ,orangemms,mms,mms,Orange GQ MMS, , , ,mms
627,1, ,orangenet,net,net,Orange GQ, , , ,"default,supl"
630,1, ,vodanet,vodalive, ,Vodacom CD, , , ,"default,supl"
630,1, ,vodanet,vodalive, ,Vodacom CD, , , ,"default,supl"
631,2, ,internet.unitel.co.ao, , ,Unitel Internet, , , ,"default,supl"
631,2, ,mms.unitel.co.ao, , ,Unitel MMS, , , ,mms
631,4, ,internet.movicel.co.ao, , ,Movicel Angola, , , ,"default,supl"
631,4, ,mms.movicel.co.ao, , ,Movicel Angola MMS, , , ,mms
634,1, ,internet, , ,Zain Internet,1, , ,"default,supl"
634,1, ,MMS, , ,Zain MMS,1, , ,mms
634,2, ,internet, , ,MTN,1, , ,"default,supl"
634,2, ,mms, , ,MMS, , , ,mms
634,7, ,sudaninet,sudani,sudani,Sudina ONE,1, , ,"default,supl"
634,7, ,sudanimms,sudani,sudani,Sudani One MMS,1, , ,mms
635,13, ,web.tigo.rw, , ,Tigo Connection, , , ,"default,supl"
636,1, ,etc.com,etc,etc,MTN, , , ,*
639,2, ,safaricom, , ,Safaricom Live,1, , ,"default,supl"
639,2, ,safaricom, , ,Safaricom MMS,1, , ,mms
639,2, ,wap.safaricom.com,saf,data,Safaricom, , , ,"default,supl,mms"
639,3, ,ke.celtel.com,wap,wap,Airtel internet,1, , ,"default,supl"
639,5, ,internet, , ,yu, , , ,"default,supl"
639,5, ,iternet, , ,yu MMS, , , ,mms
639,7, ,bew.orange.co.ke, , ,Orange Ke, , , ,"default,supl"
639,7, ,wap.orange.co.ke, , ,Orange wap, , , ,"default,supl"
639,7, ,mms.orange.co.ke, , ,Orange MMS, , , ,mms
639,7, ,bew.orange.co.ke,orange,orange,Orange KE, , , ,"default,supl"
639,7, ,wap.orange.co.ke, , ,Orange net KE, , , ,"default,supl"
639,7, ,mms.orange.co.ke, , ,Orange MMS, , , ,mms
640,4, ,internet, , ,Vodacom Internet, , , ,"default,supl"
640,4, ,MMS, , ,Vodacom MMS, , , ,mms
640,4, ,wap, , ,Vodacom WAP, , , ,"default,supl"
640,5, ,internet, , ,Airtel Tanzania, , , ,"default,supl"
641,1, ,web.ug.zain.com, , ,Airtel UG, , , ,"default,supl"
641,10, ,yellopix.mtn.co.ug, , ,MTN UG, , , ,"default,supl"
641,10, ,yellopix.men.co.ug, , ,MTN, , , ,*
641,11, ,utweb, , ,Uganda Telecom, , , ,"default,supl"
641,14, ,orange.ug, , ,ORANGE WAP, , , ,"default,supl"
641,14, ,orangemms, , ,Orange MMS, , , ,mms
641,14, ,orange.ug, , ,Orange Internet UG, , , ,"default,supl"
641,14, ,orangemms, , ,Orange MMS, , , ,mms
641,14, ,orange.ug, , ,Orange UG, , , ,"default,supl"
641,22, ,web.waridtel.co.ug, , ,Waridtel UG, , , ,"default,supl"
642,2, ,africellnet, , ,Africell Burundi, , , ,"default,supl"
645,1, ,wap, , ,Zambia WAP, , , ,"default,supl"
645,1, ,mms, , ,Zambia MMS, , , ,mms
645,2, ,mms, , ,MTN MMS, , , ,mms
645,2, ,wap, , ,MTN WAP, , , ,"default,supl"
645,2, ,Internet, , ,MTN GPRS, , , ,"default,supl"
646,1, ,wap.mg.airtel.com, , ,AirtelWAP, , , ,"default,supl"
646,1, ,internet.mg.airtel.com, , ,AirtelWEB, , , ,"default,supl"
646,1, ,mms.mg.airtel.com, , ,AirtelMMS, , , ,mms
646,2, ,orangenet, , ,Orangenet, , , ,"default,supl"
646,2, ,orangeworld,world,orange,Orange World, , , ,"default,supl"
646,2, ,orangemms,mms,orange,Orange MMS, , , ,mms
646,2, ,orangemms,mms,orange,Orange MG MMS, , , ,mms
646,2, ,orangeworld,world,orange,Orange World MG, , , ,"default,supl"
646,2, ,orangenet, , ,Orange MG, , , ,"default,supl"
646,4, ,internet, , ,TELMA GPRS, , , ,"default,supl"
646,4, ,mms, , ,TELMA MMS, , , ,mms
647,0, ,orangerun,orange,orange,Orange World, , , ,"default,supl"
647,0, ,orangerun.acte,orange,orange,Orange MMS, , , ,mms
647,0, ,orangerun,orange,orange,Internet, , , ,"default,supl"
647,0, ,orangerun.acte,orange,orange,Orange MMS, , , ,mms
647,0, ,orangerun.acte,orange,orange,Orange RE MMS, , , ,mms
647,0, ,orangerun,orange,orange,Orange RE, , , ,"default,supl"
647,0, ,orangerun.acte,orange,orange,Orange MMS R?union, , , ,mms
647,2, ,onlywap,only,only,Onlyplanet, , , ,"default,supl"
647,2, ,onlymms,only,only,onlymms, , , ,mms
647,10, ,wapsfr,wap,wap,WAP GPRS SRR, , , ,"default,supl"
647,10, ,mmssfr,mms,mms,MMS GPRS SRR, , , ,mms
647,10, ,websfr, , ,WEB GPRS SRR, , , ,"default,supl"
647,10, ,mmssfr, , ,SFR MMS, , , ,mms
647,10, ,sl2sfr, , ,SFR NET, , , ,"default,supl"
648,4, ,econet.net, , ,Econet, , , ,"default,supl"
650,1, ,internet, , ,TNM, , , ,"default,supl"
652,1, ,internet.mascom, , ,Mascom_Internet, , , ,"default,supl"
652,1, ,wap.mascom, , ,Mascom_Wap, , , ,"default,supl"
652,2, ,mms.orange.co.bw, , ,Orange BW MMS, , , ,mms
652,2, ,internet.orange.co.bw, , ,Orange WAP BW, , , ,"default,supl"
653,10, ,mymtn.co.sz, , ,MTN,1, , ,"default,supl"
655,1, ,internet, , ,Vlive!,3, , ,"default,supl"
655,1, ,mms.vodacom.net, , ,Vlive!MMS,3, , ,mms
655,1, ,internet, , ,Vodacom ZA, , , ,"default,supl"
655,1, ,mms.vodacom.net, , ,Vodacom ZA MMS, , , ,mms
655,1, ,lte.vodacom.za, , ,LTE.Vodacom, , , ,"default,supl"
655,1, ,vlive, , ,Vlive!, , , ,"default,supl"
655,2, ,internet, , ,8ta internet, , , ,"default,supl"
655,2, ,mms, , ,8ta mms, , , ,mms
655,7, ,internet, , ,CELL C INTERNET, , , ,*
655,7, ,mms, , ,Cell C MMS, , , ,mms
655,7, ,vdata, , ,Virgin Mobile SA Internet, , , ,"default,supl"
655,7, ,vmms, , ,Virgin Mobile SA Internet, , , ,mms
655,10, ,myMTN,mtnwap,mtnwap,MTN, , , ,"default,supl"
655,10, ,myMTN,mtnmms,mtnmms,MTN MMS, , , ,mms
655,10, ,myMTN,mtnwap,mtnwap,MTN-WAP,1, , ,"default,supl"
655,10, ,internet, , ,MTN SA Web, , , ,"default,supl"
655,10, ,myMTN,mtn,mtn,MTN ZA, , , ,"default,supl"
704,2, ,internet.tigo.gt, , ,INTERNET TIGO GT, , , ,"default,supl"
704,2, ,mms.tigo.gt, , ,MMS TIGO GT, , , ,mms
704,3, ,internet.movistar.gt,movistargt,movistargt,Movistar INTERNET, , , ,"default,supl"
704,3, ,mms.movistar.gt,movistargt,movistargt,Movistar MMS, , , ,mms
704,30, ,internet.movistar.gt,movistargt,movistargt,Movistar INTERNET, , , ,"default,supl"
704,30, ,mms.movistar.gt,movistargt,movistargt,Movistar MMS, , , ,mms
706,1, ,internet.claro.sv, , ,Claro SV, , , ,"default,supl"
706,1, ,mms.claro.sv, , ,Claro SV MMS, , , ,mms
706,2, ,web, , ,Digicel Web, , , ,"default,supl"
706,2, ,wap, , ,Digicel MMS, , , ,mms
706,2, ,wap.digicelsv.com, , ,Digicel SV, , , ,"default,supl"
706,2, ,wap.digicelsv.com, , ,Digicel SV MMS, , , ,mms
706,3, ,internet.tigo.sv, , ,INTERNET TIGO SV, , , ,"default,supl"
706,3, ,mms.tigo.sv, , ,MMS TIGO SV, , , ,mms
706,30, ,internet.tigo.sv, , ,INTERNET TIGO SV, , , ,"default,supl"
706,30, ,mms.tigo.sv, , ,MMS TIGO SV, , , ,mms
706,4, ,mms.movistar.sv,movistarsv,movistarsv,Movistar MMS, , , ,mms
706,4, ,internet.movistar.sv,movistarsv,movistarsv,Movistar SV, , , ,"default, supl"
706,4, ,mms.movistar.sv,movistarsv,movistarsv,Movistar SV MMS, , , ,mms
706,40, ,internet.movistar.sv,movistarsv,movistarsv,Movistar SV, , , ,"default, supl"
706,40, ,mms.movistar.sv,movistarsv,movistarsv,Movistar SV MMS, , , ,mms
708,2, ,internet.tigo.hn, , ,INTERNET TIGO HN, , , ,"default,supl"
708,2, ,mms.tigo.hn, , ,MMS TIGO HN, , , ,mms
708,20, ,internet.tigo.hn, , ,INTERNET TIGO HN, , , ,"default,supl"
708,20, ,mms.tigo.hn, , ,MMS TIGO HN, , , ,mms
710,300, ,internet.movistar.ni,movistarni,movistarni,Movistar INTERNET,1, , ,"default,supl"
710,300, ,mms.movistar.ni,movistarni,movistarni,Movistar MMS,1, , ,mms
710,21, ,internet.ideasalo.ni,internet,internet,Enitel,1, , ,"default,supl,dun"
710,21, ,mms.ideasalo.ni,mms,mms,Enitel MMS,1, , ,mms
710,30, ,internet.movistar.ni,movistarni,movistarni,Movistar INTERNET,1, , ,"default,supl"
710,30, ,mms.movistar.ni,movistarni,movistarni,Movistar MMS,1, , ,mms
710,73, ,internet.ideasalo.ni,internet,internet,Enitel,1, , ,"default,supl,dun"
710,73, ,mms.ideasalo.ni,mms,mms,Enitel MMS,1, , ,mms
710,730, ,internet.ideasalo.ni,internet,internet,Enitel,1, , ,"default,supl,dun"
710,730, ,mms.ideasalo.ni,mms,mms,Enitel MMS,1, , ,mms
712,1, ,kolbi3g, , ,Kolbi, , , ,"default,supl"
712,1, ,kolbimundo, , ,Kolbi MMS, , , ,mms
